timestamp,value,anomaly_score,totalBias,predictedBias,label,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2014-04-01 00:00:00,21.5980110405,0.0,0.0,0,0,0.0,0.0,0.0
2014-04-01 00:05:00,19.3213920476,0.0,50.0,5,0,0.0,0.0,0.0
2014-04-01 00:10:00,21.399938142,0.0,4.0,1,0,0.0,0.0,0.0
2014-04-01 00:15:00,18.3739156837,0.0,18.0,8,0,0.0,0.0,0.0
2014-04-01 00:20:00,18.1674987959,0.0,17.0,5,0,0.0,0.0,0.0
2014-04-01 00:25:00,20.0161807325,0.0,28.0,4,0,0.0,0.0,0.0
2014-04-01 00:30:00,18.2386488933,0.0,8.0,4,0,0.0,0.0,0.0
2014-04-01 00:35:00,19.5699592049,0.0,11.0,3,0,0.0,0.0,0.0
2014-04-01 00:40:00,21.5871124675,0.0,2.0,2,0,0.0,0.0,0.0
2014-04-01 00:45:00,18.9659321448,0.0,13.0,6,0,0.0,0.0,0.0
2014-04-01 00:50:00,20.8239031005,0.0,8.0,4,0,0.0,0.0,0.0
2014-04-01 00:55:00,19.2094615696,0.0,8.0,5,0,0.0,0.0,0.0
2014-04-01 01:00:00,18.179680221,0.0,11.0,5,0,0.0,0.0,0.0
2014-04-01 01:05:00,20.2267623256,0.0,55.0,8,0,0.0,0.0,0.0
2014-04-01 01:10:00,21.3394139621,0.0,15.0,5,0,0.0,0.0,0.0
2014-04-01 01:15:00,19.6378737934,0.0,11.0,7,0,0.0,0.0,0.0
2014-04-01 01:20:00,20.4691753058,0.0,9.0,5,0,0.0,0.0,0.0
2014-04-01 01:25:00,21.6000943906,0.0,14.0,3,0,0.0,0.0,0.0
2014-04-01 01:30:00,21.1587780509,0.0,0.0,0,0,0.0,0.0,0.0
2014-04-01 01:35:00,18.7755055976,0.0,13.0,7,0,0.0,0.0,0.0
2014-04-01 01:40:00,20.9335358375,0.0,11.0,5,0,0.0,0.0,0.0
2014-04-01 01:45:00,20.0075721006,0.0,11.0,4,0,0.0,0.0,0.0
2014-04-01 01:50:00,20.9838672315,0.0,7.0,5,0,0.0,0.0,0.0
2014-04-01 01:55:00,19.9780622021,0.0,13.0,8,0,0.0,0.0,0.0
2014-04-01 02:00:00,18.5118326564,0.0,13.0,6,0,0.0,0.0,0.0
2014-04-01 02:05:00,20.2796377868,0.0,11.0,6,0,0.0,0.0,0.0
2014-04-01 02:10:00,19.9685359696,0.0,9.0,6,0,0.0,0.0,0.0
2014-04-01 02:15:00,20.0716869346,0.0,2.0,2,0,0.0,0.0,0.0
2014-04-01 02:20:00,21.5156098146,0.0,7.0,4,0,0.0,0.0,0.0
2014-04-01 02:25:00,21.5793481868,0.0,7.0,2,0,0.0,0.0,0.0
2014-04-01 02:30:00,19.8141484271,0.0,16.0,7,0,0.0,0.0,0.0
2014-04-01 02:35:00,19.8229281651,0.0,6.0,4,0,0.0,0.0,0.0
2014-04-01 02:40:00,20.0607478355,0.0,12.0,7,0,0.0,0.0,0.0
2014-04-01 02:45:00,20.0783571133,0.0,8.0,6,0,0.0,0.0,0.0
2014-04-01 02:50:00,21.8015485767,0.0,3.0,2,0,0.0,0.0,0.0
2014-04-01 02:55:00,20.5976018695,0.0,6.0,4,0,0.0,0.0,0.0
2014-04-01 03:00:00,19.1098279796,0.0,8.0,3,0,0.0,0.0,0.0
2014-04-01 03:05:00,20.1261471878,0.0,5.0,4,0,0.0,0.0,0.0
2014-04-01 03:10:00,20.5088943316,0.0,9.0,7,0,0.0,0.0,0.0
2014-04-01 03:15:00,20.5590868841,0.0,5.0,4,0,0.0,0.0,0.0
2014-04-01 03:20:00,20.341016905,0.0,9.0,7,0,0.0,0.0,0.0
2014-04-01 03:25:00,18.7109446185,0.0,5.0,3,0,0.0,0.0,0.0
2014-04-01 03:30:00,18.1343727563,0.0,11.0,6,0,0.0,0.0,0.0
2014-04-01 03:35:00,19.3513722095,0.0,6.0,4,0,0.0,0.0,0.0
2014-04-01 03:40:00,19.7100886182,0.0,8.0,6,0,0.0,0.0,0.0
2014-04-01 03:45:00,18.2472169583,0.0,5.0,3,0,0.0,0.0,0.0
2014-04-01 03:50:00,21.2598693521,0.0,8.0,4,0,0.0,0.0,0.0
2014-04-01 03:55:00,19.37630975,0.0,16.0,8,0,0.0,0.0,0.0
2014-04-01 04:00:00,21.6545309847,0.0,8.0,4,0,0.0,0.0,0.0
2014-04-01 04:05:00,18.6176404314,0.00415039473946,22.0,7,0,0.0,0.0,0.0
2014-04-01 04:10:00,18.2277398277,0.0807542105287,19.0,7,0,0.0,0.0,0.0
2014-04-01 04:15:00,19.9292644175,-0.552440325303,16.0,8,0,0.0,0.0,0.0
2014-04-01 04:20:00,18.7565173473,0.0806179320109,14.0,7,0,0.0,0.0,0.0
2014-04-01 04:25:00,21.7495971023,0.0,16.0,6,0,0.0,0.0,0.0
2014-04-01 04:30:00,18.0412135938,0.160799574907,12.0,6,0,0.0,0.0,0.0
2014-04-01 04:35:00,19.6504787002,-0.330663135974,13.0,7,0,0.0,0.0,0.0
2014-04-01 04:40:00,21.7069910854,0.181818181818,13.0,4,0,0.0,0.0,0.0
2014-04-01 04:45:00,19.5376728269,-0.33056796957,14.0,7,0,0.0,0.0,0.0
2014-04-01 04:50:00,18.3724371224,0.16100599957,14.0,6,0,0.0,0.0,0.0
2014-04-01 04:55:00,19.2115797714,-0.441448633701,14.0,7,0,0.0,0.0,0.0
2014-04-01 05:00:00,19.9920415753,-0.444444444444,13.0,7,0,0.0,0.0,0.0
2014-04-01 05:05:00,18.7406067494,0.16129482355,13.0,6,0,0.0,0.0,0.0
2014-04-01 05:10:00,19.8662468206,-0.441345551509,14.0,7,0,0.0,0.0,0.0
2014-04-01 05:15:00,21.3453727831,0.186255677562,13.0,4,0,0.0,0.0,0.0
2014-04-01 05:20:00,21.4904718808,0.547840713326,8.0,4,0,0.0,0.0,0.0
2014-04-01 05:25:00,18.1970429388,0.467195614563,8.0,5,0,0.0,0.0,0.0
2014-04-01 05:30:00,18.6436134322,0.619444122029,6.0,3,0,0.0,0.0,0.0
2014-04-01 05:35:00,19.1011605431,0.557521634427,4.0,2,0,0.0,0.0,0.0
2014-04-01 05:40:00,20.3794634036,0.333333333333,6.0,5,0,0.0,0.0,0.0
2014-04-01 05:45:00,19.4439790352,-0.216815505327,11.0,6,0,0.0,0.0,0.0
2014-04-01 05:50:00,21.3761636538,0.548735647537,8.0,4,0,0.0,0.0,0.0
2014-04-01 05:55:00,20.8666874731,0.113081548271,8.0,6,0,0.0,0.0,0.0
2014-04-01 06:00:00,18.4018240925,0.619574852072,5.0,3,0,0.0,0.0,0.0
2014-04-01 06:05:00,20.49823001,0.556572482662,4.0,2,0,0.0,0.0,0.0
2014-04-01 06:10:00,18.4520505014,0.619556181851,6.0,4,0,0.0,0.0,0.0
2014-04-01 06:15:00,19.0201426785,-0.216815505327,11.0,6,0,0.0,0.0,0.0
2014-04-01 06:20:00,18.7114825341,0.467274075692,8.0,5,0,0.0,0.0,0.0
2014-04-01 06:25:00,18.6922477968,0.619481482637,6.0,3,0,0.0,0.0,0.0
2014-04-01 06:30:00,20.4655820991,0.334811161204,10.0,4,0,0.0,0.0,0.0
2014-04-01 06:35:00,20.2544196902,0.334811161204,6.0,4,0,0.0,0.0,0.0
2014-04-01 06:40:00,18.7041126112,0.695121254088,4.0,3,0,0.0,0.0,0.0
2014-04-01 06:45:00,21.9606912217,0.549548535019,6.0,3,0,0.0,0.0,0.0
2014-04-01 06:50:00,19.6873469295,0.66814122582,3.0,2,0,0.0,0.0,0.0
2014-04-01 06:55:00,18.3882773126,0.770991929374,6.0,2,0,0.0,0.0,0.0
2014-04-01 07:00:00,18.4822760678,0.311823747357,11.0,5,0,0.0,0.0,0.0
2014-04-01 07:05:00,20.3355748549,-0.332618204194,14.0,7,0,0.0,0.0,0.0
2014-04-01 07:10:00,21.9162776135,0.458482777045,8.0,3,0,0.0,0.0,0.0
2014-04-01 07:15:00,20.2878044065,0.00221674180529,10.0,7,0,0.0,0.0,0.0
2014-04-01 07:20:00,21.7961659065,0.729241388522,5.0,2,0,0.0,0.0,0.0
2014-04-01 07:25:00,19.776531403,0.00214538741705,9.0,6,0,0.0,0.0,0.0
2014-04-01 07:30:00,19.7433644146,0.445636326343,5.0,4,0,0.0,0.0,0.0
2014-04-01 07:35:00,20.0000294373,-0.327719293587,12.0,7,0,0.0,0.0,0.0
2014-04-01 07:40:00,20.7897018326,0.114790631387,9.0,6,0,0.0,0.0,0.0
2014-04-01 07:45:00,19.4704638658,0.334668432013,6.0,4,0,0.0,0.0,0.0
2014-04-01 07:50:00,21.4555441307,0.909684038641,4.0,1,0,0.0,0.0,0.0
2014-04-01 07:55:00,18.1171255391,0.387925530429,10.0,6,0,0.0,0.0,0.0
2014-04-01 08:00:00,19.7590567801,-0.219861789659,16.0,7,0,0.0,0.0,0.0
2014-04-01 08:05:00,20.0439673999,0.111111111111,8.0,5,0,0.0,0.0,0.0
2014-04-01 08:10:00,20.4281289531,0.0,10.0,7,0,0.0,0.0,0.0
2014-04-01 08:15:00,19.1042876495,0.445517368337,5.0,3,0,0.0,0.0,0.0
2014-04-01 08:20:00,19.7099198839,0.556382163458,4.0,2,0,0.0,0.0,0.0
2014-04-01 08:25:00,19.9381510009,0.334573245186,6.0,5,0,0.0,0.0,0.0
2014-04-01 08:30:00,20.7476399147,-0.222222222222,11.0,6,0,0.0,0.0,0.0
2014-04-01 08:35:00,21.0941767389,0.546066736361,8.0,4,0,0.0,0.0,0.0
2014-04-01 08:40:00,20.9513093094,-0.333333333333,12.0,7,0,0.0,0.0,0.0
2014-04-01 08:45:00,19.3663322092,-0.220036323809,12.0,6,0,0.0,0.0,0.0
2014-04-01 08:50:00,21.997802092,0.181818181818,13.0,4,0,0.0,0.0,0.0
2014-04-01 08:55:00,21.3946612471,0.181818181818,14.0,5,0,0.0,0.0,0.0
2014-04-01 09:00:00,64.7363178748,0.504157638204,10.0,1,0,0.0,0.0,0.0
2014-04-01 09:05:00,63.8534389572,1.0,1.0,0,0,0.0,0.0,0.0
2014-04-01 09:10:00,65.4706890079,1.0,7.0,0,0,0.0,0.0,0.0
2014-04-01 09:15:00,67.3518900008,0.497992467864,24.0,2,0,0.0,0.0,0.0
2014-04-01 09:20:00,72.7708715451,,12.0,0,0,0.0,0.0,0.0
2014-04-01 09:25:00,71.7857267876,1.0,0.0,0,0,0.0,0.0,0.0
2014-04-01 09:30:00,72.7769472797,1.0,0.0,0,0,0.0,0.0,0.0
2014-04-01 09:35:00,64.8986167628,1.0,0.0,0,0,0.0,0.0,0.0
2014-04-01 09:40:00,69.2710726253,0.5,4.0,1,0,0.0,0.0,0.0
2014-04-01 09:45:00,65.052187247,1.0,4.0,0,0,0.0,0.0,0.0
2014-04-01 09:50:00,62.6827149858,1.0,2.0,0,0,0.0,0.0,0.0
2014-04-01 09:55:00,70.5050893113,0.666666666667,14.0,1,0,0.0,0.0,0.0
2014-04-01 10:00:00,72.0593219946,1.0,15.0,0,0,0.0,0.0,0.0
2014-04-01 10:05:00,80.2026692617,1.0,0.0,0,0,0.0,0.0,0.0
2014-04-01 10:10:00,79.8964060121,1.0,2.0,0,0,0.0,0.0,0.0
2014-04-01 10:15:00,82.4150558575,1.0,0.0,0,0,0.0,0.0,0.0
2014-04-01 10:20:00,72.0058874628,1.0,0.0,0,0,0.0,0.0,0.0
2014-04-01 10:25:00,81.9996119049,1.0,0.0,0,0,0.0,0.0,0.0
2014-04-01 10:30:00,85.3487716827,1.0,0.0,0,0,0.0,0.0,0.0
2014-04-01 10:35:00,83.0481788021,1.0,0.0,0,0,0.0,0.0,0.0
2014-04-01 10:40:00,81.5081234246,0.333333333333,14.0,1,0,0.0,0.0,0.0
2014-04-01 10:45:00,80.1168063049,1.0,0.0,0,0,0.0,0.0,0.0
2014-04-01 10:50:00,76.3860486423,1.0,0.0,0,0,0.0,0.0,0.0
2014-04-01 10:55:00,81.1773626057,0.333333333333,29.0,1,0,0.0,0.0,0.0
2014-04-01 11:00:00,83.0853274709,1.0,2.0,0,0,0.0,0.0,0.0
2014-04-01 11:05:00,81.6113486879,0.0,17.0,2,0,0.0,0.0,0.0
2014-04-01 11:10:00,84.2320113284,1.0,2.0,0,0,0.0,0.0,0.0
2014-04-01 11:15:00,78.7051408815,1.0,0.0,0,0,0.0,0.0,0.0
2014-04-01 11:20:00,73.4964031338,1.0,3.0,0,0,0.0,0.0,0.0
2014-04-01 11:25:00,80.4594131399,0.333333333333,4.0,1,0,0.0,0.0,0.0
2014-04-01 11:30:00,75.7832522806,0.75,9.0,1,0,0.0,0.0,0.0
2014-04-01 11:35:00,77.6820239815,0.75,2.0,1,0,0.0,0.0,0.0
2014-04-01 11:40:00,71.8449666323,1.0,3.0,0,0,0.0,0.0,0.0
2014-04-01 11:45:00,77.6559015102,1.0,0.0,0,0,0.0,0.0,0.0
2014-04-01 11:50:00,84.431172792,0.666666666667,2.0,1,0,0.0,0.0,0.0
2014-04-01 11:55:00,80.1994565238,1.0,0.0,0,0,0.0,0.0,0.0
2014-04-01 12:00:00,72.0702202608,0.0,5.0,1,0,0.0,0.0,0.0
2014-04-01 12:05:00,79.4220801225,1.0,0.0,0,0,0.0,0.0,0.0
2014-04-01 12:10:00,76.5712304907,1.0,1.0,0,0,0.0,0.0,0.0
2014-04-01 12:15:00,79.5452415138,-0.333333333333,6.0,3,0,0.0,0.0,0.0
2014-04-01 12:20:00,78.3809134429,1.0,1.0,0,0,0.0,0.0,0.0
2014-04-01 12:25:00,86.8073735119,1.0,1.0,0,0,0.0,0.0,0.0
2014-04-01 12:30:00,72.5716461793,1.0,0.0,0,0,0.0,0.0,0.0
2014-04-01 12:35:00,82.8378832907,1.0,0.0,0,0,0.0,0.0,0.0
2014-04-01 12:40:00,85.5136858302,1.0,2.0,0,0,0.0,0.0,0.0
2014-04-01 12:45:00,87.2429999736,1.0,0.0,0,0,0.0,0.0,0.0
2014-04-01 12:50:00,74.7523690092,1.0,0.0,0,0,0.0,0.0,0.0
2014-04-01 12:55:00,80.4042757793,1.0,7.0,0,0,0.0,0.0,0.0
2014-04-01 13:00:00,72.6799858531,0.0,6.0,2,0,0.0,0.0,0.0
2014-04-01 13:05:00,79.9677395265,0.333333333333,3.0,1,0,0.0,0.0,0.0
2014-04-01 13:10:00,73.9895676736,0.333333333333,4.0,4,0,0.0,0.0,0.0
2014-04-01 13:15:00,85.3858492719,1.0,7.0,0,0,0.0,0.0,0.0
2014-04-01 13:20:00,73.8042027809,1.0,0.0,0,0,0.0,0.0,0.0
2014-04-01 13:25:00,80.1933627389,-1.33333333333,31.0,3,0,0.0,0.0,0.0
2014-04-01 13:30:00,80.318256095,0.333333333333,7.0,2,0,0.0,0.0,0.0
2014-04-01 13:35:00,87.525396829,1.0,3.0,0,0,0.0,0.0,0.0
2014-04-01 13:40:00,82.4598959788,1.0,0.0,0,0,0.0,0.0,0.0
2014-04-01 13:45:00,76.5870593825,0.833333333333,1.0,1,0,0.0,0.0,0.0
2014-04-01 13:50:00,75.8345842897,0.166666666667,18.0,3,0,0.0,0.0,0.0
2014-04-01 13:55:00,74.0341988172,1.0,2.0,0,0,0.0,0.0,0.0
2014-04-01 14:00:00,84.1001985815,-1.66666666667,18.0,3,0,0.0,0.0,0.0
2014-04-01 14:05:00,83.0481199978,1.0,0.0,0,0,0.0,0.0,0.0
2014-04-01 14:10:00,81.7541096513,0.0,3.0,2,0,0.0,0.0,0.0
2014-04-01 14:15:00,72.6499597217,0.666666666667,2.0,1,0,0.0,0.0,0.0
2014-04-01 14:20:00,84.2012200097,-1.66666666667,8.0,3,0,0.0,0.0,0.0
2014-04-01 14:25:00,82.2662522647,1.0,0.0,0,0,0.0,0.0,0.0
2014-04-01 14:30:00,87.4180256231,1.0,1.0,0,0,0.0,0.0,0.0
2014-04-01 14:35:00,81.3913271068,1.0,0.0,0,0,0.0,0.0,0.0
2014-04-01 14:40:00,76.8595410715,0.8,1.0,1,0,0.0,0.0,0.0
2014-04-01 14:45:00,78.1005798272,0.75,4.0,1,0,0.0,0.0,0.0
2014-04-01 14:50:00,74.8098602404,1.0,3.0,0,0,0.0,0.0,0.0
2014-04-01 14:55:00,83.5626157171,-0.833333333333,35.0,4,0,0.0,0.0,0.0
2014-04-01 15:00:00,83.3227466543,1.0,1.0,0,0,0.0,0.0,0.0
2014-04-01 15:05:00,75.2096782278,0.857142857143,2.0,1,0,0.0,0.0,0.0
2014-04-01 15:10:00,74.535113627,-0.166666666667,18.0,4,0,0.0,0.0,0.0
2014-04-01 15:15:00,73.2313759033,0.333333333333,10.0,1,0,0.0,0.0,0.0
2014-04-01 15:20:00,86.5907806194,-1.5,8.0,2,0,0.0,0.0,0.0
2014-04-01 15:25:00,75.7283903396,1.0,0.0,0,0,0.0,0.0,0.0
2014-04-01 15:30:00,77.5058723645,0.0,16.0,3,0,0.0,0.0,0.0
2014-04-01 15:35:00,76.4873378485,0.833333333333,3.0,1,0,0.0,0.0,0.0
2014-04-01 15:40:00,78.617238909,-0.25,16.0,3,0,0.0,0.0,0.0
2014-04-01 15:45:00,83.4239799122,0.666666666667,4.0,2,0,0.0,0.0,0.0
2014-04-01 15:50:00,85.9287052161,1.0,4.0,0,0,0.0,0.0,0.0
2014-04-01 15:55:00,74.9208607453,1.0,0.0,0,0,0.0,0.0,0.0
2014-04-01 16:00:00,82.9824381733,-0.833333333333,16.0,4,0,0.0,0.0,0.0
2014-04-01 16:05:00,77.6408452052,1.0,0.0,0,0,0.0,0.0,0.0
2014-04-01 16:10:00,87.688266331,0.333333333333,5.0,1,0,0.0,0.0,0.0
2014-04-01 16:15:00,76.7825591257,1.0,0.0,0,0,0.0,0.0,0.0
2014-04-01 16:20:00,72.1149488352,1.0,5.0,0,0,0.0,0.0,0.0
2014-04-01 16:25:00,80.2500855039,1.0,0.0,0,0,0.0,0.0,0.0
2014-04-01 16:30:00,74.411554478,0.333333333333,7.0,4,0,0.0,0.0,0.0
2014-04-01 16:35:00,72.7117712222,1.0,10.0,0,0,0.0,0.0,0.0
2014-04-01 16:40:00,83.1721480203,-0.166666666667,8.0,3,0,0.0,0.0,0.0
2014-04-01 16:45:00,83.7159877851,1.0,0.0,0,0,0.0,0.0,0.0
2014-04-01 16:50:00,79.3710318172,0.333333333333,6.0,2,0,0.0,0.0,0.0
2014-04-01 16:55:00,82.8300092342,1.0,0.0,0,0,0.0,0.0,0.0
2014-04-01 17:00:00,80.611800217,0.666666666667,2.0,1,0,0.0,0.0,0.0
2014-04-01 17:05:00,82.0767862061,0.5,6.0,1,0,0.0,0.0,0.0
2014-04-01 17:10:00,81.5472322569,1.0,2.0,0,0,0.0,0.0,0.0
2014-04-01 17:15:00,82.6531324861,1.0,1.0,0,0,0.0,0.0,0.0
2014-04-01 17:20:00,75.1940615042,0.857142857143,1.0,1,0,0.0,0.0,0.0
2014-04-01 17:25:00,76.2992766217,-0.333333333333,20.0,4,0,0.0,0.0,0.0
2014-04-01 17:30:00,79.039380041,0.666666666667,2.0,1,0,0.0,0.0,0.0
2014-04-01 17:35:00,79.1380177617,1.0,0.0,0,0,0.0,0.0,0.0
2014-04-01 17:40:00,84.3905549794,1.0,0.0,0,0,0.0,0.0,0.0
2014-04-01 17:45:00,77.8782686424,1.0,0.0,0,0,0.0,0.0,0.0
2014-04-01 17:50:00,74.6000538505,1.0,2.0,0,0,0.0,0.0,0.0
2014-04-01 17:55:00,76.0234263349,-0.333333333333,18.0,5,0,0.0,0.0,0.0
2014-04-01 18:00:00,30.1742886218,1.0,4.0,0,0,0.0,0.0,0.0
2014-04-01 18:05:00,33.4826176946,1.0,7.0,0,0,0.0,0.0,0.0
2014-04-01 18:10:00,31.8101674261,1.0,0.0,0,0,0.0,0.0,0.0
2014-04-01 18:15:00,33.3352300666,1.0,3.0,0,0,0.0,0.0,0.0
2014-04-01 18:20:00,31.4637999158,0.5,7.0,2,0,0.0,0.0,0.0
2014-04-01 18:25:00,34.4943012331,1.0,10.0,0,0,0.0,0.0,0.0
2014-04-01 18:30:00,35.0945232313,1.0,2.0,0,0,0.0,0.0,0.0
2014-04-01 18:35:00,33.086985703,0.75,2.0,1,0,0.0,0.0,0.0
2014-04-01 18:40:00,34.3283937753,1.0,2.0,0,0,0.0,0.0,0.0
2014-04-01 18:45:00,32.0507667562,0.75,1.0,1,0,0.0,0.0,0.0
2014-04-01 18:50:00,34.7815667002,0.5,3.0,1,0,0.0,0.0,0.0
2014-04-01 18:55:00,34.1221469569,1.0,1.0,0,0,0.0,0.0,0.0
2014-04-01 19:00:00,24.6031666519,1.0,1.0,0,0,0.0,0.0,0.0
2014-04-01 19:05:00,22.9514586752,1.0,3.0,0,0,0.0,0.0,0.0
2014-04-01 19:10:00,23.650844899,0.75,6.0,1,0,0.0,0.0,0.0
2014-04-01 19:15:00,22.5920480278,1.0,2.0,0,0,0.0,0.0,0.0
2014-04-01 19:20:00,21.3208568975,0.727283356022,7.0,3,0,0.0,0.0,0.0
2014-04-01 19:25:00,21.7493019736,0.00105434173568,18.0,6,0,0.0,0.0,0.0
2014-04-01 19:30:00,24.1651429324,0.333333333333,9.0,1,0,0.0,0.0,0.0
2014-04-01 19:35:00,20.4106456811,0.889111405336,3.0,1,0,0.0,0.0,0.0
2014-04-01 19:40:00,22.8098286383,0.428571428571,11.0,3,0,0.0,0.0,0.0
2014-04-01 19:45:00,21.8287272682,0.818341595006,4.0,2,0,0.0,0.0,0.0
2014-04-01 19:50:00,21.8923813693,0.727512392509,3.0,2,0,0.0,0.0,0.0
2014-04-01 19:55:00,24.1228776814,-0.666666666667,21.0,2,0,0.0,0.0,0.0
