timestamp,value,anomaly_score,totalBias,predictedBias,label,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2014-02-14 14:30:00,6.456,0.0,0.0,0,0,0.0,0.0,0.0
2014-02-14 14:35:00,5.816,0.0,78.0,8,0,0.0,0.0,0.0
2014-02-14 14:40:00,6.268,0.0,23.0,1,0,0.0,0.0,0.0
2014-02-14 14:45:00,5.816,0.0,0.0,0,0,0.0,0.0,0.0
2014-02-14 14:50:00,5.862,0.0,11.0,1,0,0.0,0.0,0.0
2014-02-14 14:55:00,6.246,0.0,3.0,2,0,0.0,0.0,0.0
2014-02-14 15:00:00,6.648,0.0,2.0,2,0,0.0,0.0,0.0
2014-02-14 15:05:00,6.448,0.0,5.0,3,0,0.0,0.0,0.0
2014-02-14 15:10:00,6.46,0.0,5.0,3,0,0.0,0.0,0.0
2014-02-14 15:15:00,5.834,0.0,4.0,3,0,0.0,0.0,0.0
2014-02-14 15:20:00,6.232,0.0,3.0,2,0,0.0,0.0,0.0
2014-02-14 15:25:00,6.064,0.0,2.0,1,0,0.0,0.0,0.0
2014-02-14 15:30:00,6.052,0.0,0.0,0,0,0.0,0.0,0.0
2014-02-14 15:35:00,5.834,0.0,20.0,3,0,0.0,0.0,0.0
2014-02-14 15:40:00,6.464,0.0,3.0,2,0,0.0,0.0,0.0
2014-02-14 15:45:00,5.622,0.0,11.0,4,0,0.0,0.0,0.0
2014-02-14 15:50:00,6.238,0.0,7.0,4,0,0.0,0.0,0.0
2014-02-14 15:55:00,6.06,0.0,2.0,1,0,0.0,0.0,0.0
2014-02-14 16:00:00,6.04,0.0,5.0,3,0,0.0,0.0,0.0
2014-02-14 16:05:00,5.838,0.0,4.0,3,0,0.0,0.0,0.0
2014-02-14 16:10:00,6.024,0.0,7.0,5,0,0.0,0.0,0.0
2014-02-14 16:15:00,5.86,0.0,11.0,6,0,0.0,0.0,0.0
2014-02-14 16:20:00,6.432,0.0,4.0,3,0,0.0,0.0,0.0
2014-02-14 16:25:00,6.672,0.0,4.0,4,0,0.0,0.0,0.0
2014-02-14 16:30:00,6.052,0.0,4.0,3,0,0.0,0.0,0.0
2014-02-14 16:35:00,5.63,0.0,4.0,2,0,0.0,0.0,0.0
2014-02-14 16:40:00,6.226,0.0,14.0,5,0,0.0,0.0,0.0
