timestamp,value,anomaly_score,totalBias,predictedBias,label,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2014-02-14 14:30:00,1.732,0.0,0.0,0,0,0.0,0.0,0.0
2014-02-14 14:35:00,1.732,0.0,14.0,0,0,0.0,0.0,0.0
2014-02-14 14:40:00,1.96,0.0,1.0,0,0,0.0,0.0,0.0
2014-02-14 14:45:00,1.732,0.0,18.0,3,0,0.0,0.0,0.0
2014-02-14 14:50:00,1.706,0.0,3.0,0,0,0.0,0.0,0.0
2014-02-14 14:55:00,1.734,0.0,31.0,1,0,0.0,0.0,0.0
2014-02-14 15:00:00,1.766,0.0,6.0,0,0,0.0,0.0,0.0
2014-02-14 15:05:00,1.766,0.0,24.0,3,0,0.0,0.0,0.0
2014-02-14 15:10:00,2.026,0.0,1.0,0,0,0.0,0.0,0.0
2014-02-14 15:15:00,1.762,0.0,38.0,1,0,0.0,0.0,0.0
2014-02-14 15:20:00,1.704,0.0,17.0,4,0,0.0,0.0,0.0
2014-02-14 15:25:00,1.834,0.0,19.0,1,0,0.0,0.0,0.0
2014-02-14 15:30:00,1.832,0.0,4.0,0,0,0.0,0.0,0.0
2014-02-14 15:35:00,1.826,0.0,0.0,0,0,0.0,0.0,0.0
2014-02-14 15:40:00,1.908,0.0,0.0,0,0,0.0,0.0,0.0
2014-02-14 15:45:00,1.798,0.0,20.0,3,0,0.0,0.0,0.0
2014-02-14 15:50:00,1.732,0.0,4.0,2,0,0.0,0.0,0.0
2014-02-14 15:55:00,1.802,0.0,19.0,2,0,0.0,0.0,0.0
2014-02-14 16:00:00,1.764,0.0,7.0,1,0,0.0,0.0,0.0
2014-02-14 16:05:00,1.86,0.0,13.0,0,0,0.0,0.0,0.0
2014-02-14 16:10:00,1.998,0.0,0.0,0,0,0.0,0.0,0.0
2014-02-14 16:15:00,1.772,0.0,7.0,3,0,0.0,0.0,0.0
2014-02-14 16:20:00,1.734,0.0,4.0,0,0,0.0,0.0,0.0
2014-02-14 16:25:00,1.766,0.0,4.0,1,0,0.0,0.0,0.0
2014-02-14 16:30:00,1.76,0.0,18.0,6,0,0.0,0.0,0.0
2014-02-14 16:35:00,1.738,0.0,4.0,3,0,0.0,0.0,0.0
2014-02-14 16:40:00,1.93,0.0,6.0,0,0,0.0,0.0,0.0
2014-02-14 16:45:00,1.8,0.0,43.0,6,0,0.0,0.0,0.0
2014-02-14 16:50:00,1.732,0.0,6.0,2,0,0.0,0.0,0.0
2014-02-14 16:55:00,1.766,0.0,3.0,2,0,0.0,0.0,0.0
2014-02-14 17:00:00,1.798,0.0,8.0,2,0,0.0,0.0,0.0
2014-02-14 17:05:00,1.8,0.0,6.0,1,0,0.0,0.0,0.0
2014-02-14 17:10:00,1.99,0.0,0.0,0,0,0.0,0.0,0.0
2014-02-14 17:15:00,1.738,0.0,0.0,0,0,0.0,0.0,0.0
2014-02-14 17:20:00,1.76,0.0,13.0,6,0,0.0,0.0,0.0
2014-02-14 17:25:00,1.772,0.0,11.0,5,0,0.0,0.0,0.0
2014-02-14 17:30:00,1.764,0.0,5.0,4,0,0.0,0.0,0.0
2014-02-14 17:35:00,1.732,0.0,6.0,2,0,0.0,0.0,0.0
2014-02-14 17:40:00,2.0,0.0,2.0,0,0,0.0,0.0,0.0
2014-02-14 17:45:00,1.7,0.0,37.0,3,0,0.0,0.0,0.0
2014-02-14 17:50:00,1.798,0.0,12.0,2,0,0.0,0.0,0.0
2014-02-14 17:55:00,1.732,0.0,6.0,3,0,0.0,0.0,0.0
2014-02-14 18:00:00,1.764,0.0,3.0,2,0,0.0,0.0,0.0
2014-02-14 18:05:00,1.762,0.0,9.0,5,0,0.0,0.0,0.0
2014-02-14 18:10:00,1.97,0.0,1.0,0,0,0.0,0.0,0.0
2014-02-14 18:15:00,1.728,0.0,2.0,1,0,0.0,0.0,0.0
2014-02-14 18:20:00,1.806,0.0,7.0,1,0,0.0,0.0,0.0
2014-02-14 18:25:00,1.8,0.0,0.0,0,0,0.0,0.0,0.0
2014-02-14 18:30:00,1.86,0.0,18.0,0,0,0.0,0.0,0.0
2014-02-14 18:35:00,1.738,1.0,0.0,0,0,0.0,0.0,0.0
2014-02-14 18:40:00,1.992,0.875,9.0,1,0,0.0,0.0,0.0
2014-02-14 18:45:00,1.702,0.857902268022,12.0,1,0,0.0,0.0,0.0
2014-02-14 18:50:00,1.766,0.888888888889,5.0,1,0,0.0,0.0,0.0
2014-02-14 18:55:00,1.76,-0.444444444444,29.0,7,0,0.0,0.0,0.0
2014-02-14 19:00:00,1.832,1.0,1.0,0,0,0.0,0.0,0.0
2014-02-14 19:05:00,1.774,0.125,22.0,6,0,0.0,0.0,0.0
2014-02-14 19:10:00,1.998,0.25,21.0,3,0,0.0,0.0,0.0
2014-02-14 19:15:00,1.792,0.222222222222,10.0,3,0,0.0,0.0,0.0
2014-02-14 19:20:00,1.798,0.556255193201,7.0,2,0,0.0,0.0,0.0
2014-02-14 19:25:00,1.838,1.0,0.0,0,0,0.0,0.0,0.0
2014-02-14 19:30:00,1.798,0.445279299099,7.0,4,0,0.0,0.0,0.0
2014-02-14 19:35:00,1.764,0.555555555556,7.0,2,0,0.0,0.0,0.0
2014-02-14 19:40:00,2.032,0.833726569995,11.0,1,0,0.0,0.0,0.0
2014-02-14 19:45:00,1.83,1.0,1.0,0,0,0.0,0.0,0.0
2014-02-14 19:50:00,1.766,-0.222222222222,13.0,7,0,0.0,0.0,0.0
2014-02-14 19:55:00,1.954,0.714837503716,10.0,2,0,0.0,0.0,0.0
2014-02-14 20:00:00,1.702,1.0,2.0,0,0,0.0,0.0,0.0
2014-02-14 20:05:00,1.866,1.0,38.0,0,0,0.0,0.0,0.0
2014-02-14 20:10:00,1.966,1.0,0.0,0,0,0.0,0.0,0.0
2014-02-14 20:15:00,1.83,1.0,2.0,0,0,0.0,0.0,0.0
2014-02-14 20:20:00,1.76,0.0,10.0,5,0,0.0,0.0,0.0
2014-02-14 20:25:00,1.836,1.0,7.0,0,0,0.0,0.0,0.0
2014-02-14 20:30:00,1.766,0.0,10.0,5,0,0.0,0.0,0.0
2014-02-14 20:35:00,1.826,0.75,7.0,1,0,0.0,0.0,0.0
2014-02-14 20:40:00,1.904,1.0,10.0,0,0,0.0,0.0,0.0
2014-02-14 20:45:00,1.83,0.5,4.0,1,0,0.0,0.0,0.0
2014-02-14 20:50:00,1.732,0.5,15.0,2,0,0.0,0.0,0.0
2014-02-14 20:55:00,1.826,1.0,2.0,0,0,0.0,0.0,0.0
2014-02-14 21:00:00,1.704,0.571428571429,12.0,2,0,0.0,0.0,0.0
2014-02-14 21:05:00,1.766,0.555555555556,8.0,4,0,0.0,0.0,0.0
2014-02-14 21:10:00,1.958,1.0,9.0,0,0,0.0,0.0,0.0
2014-02-14 21:15:00,1.764,0.888888888889,4.0,1,0,0.0,0.0,0.0
2014-02-14 21:20:00,1.768,-0.333333333333,21.0,6,0,0.0,0.0,0.0
2014-02-14 21:25:00,1.772,0.888888888889,1.0,1,0,0.0,0.0,0.0
2014-02-14 21:30:00,1.788,-0.125,14.0,5,0,0.0,0.0,0.0
2014-02-14 21:35:00,1.67,1.0,0.0,0,0,0.0,0.0,0.0
2014-02-14 21:40:00,1.866,0.0,9.0,1,0,0.0,0.0,0.0
2014-02-14 21:45:00,1.732,1.0,0.0,0,0,0.0,0.0,0.0
2014-02-14 21:50:00,1.726,0.667191394901,14.0,2,0,0.0,0.0,0.0
2014-02-14 21:55:00,1.706,1.0,0.0,0,0,0.0,0.0,0.0
2014-02-14 22:00:00,1.834,-0.75,25.0,3,0,0.0,0.0,0.0
2014-02-14 22:05:00,1.734,0.777777777778,3.0,2,0,0.0,0.0,0.0
2014-02-14 22:10:00,1.968,0.857142857143,5.0,1,0,0.0,0.0,0.0
2014-02-14 22:15:00,1.966,0.857142857143,2.0,1,0,0.0,0.0,0.0
2014-02-14 22:20:00,2.058,1.0,4.0,0,0,0.0,0.0,0.0
2014-02-14 22:25:00,1.838,0.5,19.0,1,0,0.0,0.0,0.0
2014-02-14 22:30:00,1.966,1.0,14.0,0,0,0.0,0.0,0.0
2014-02-14 22:35:00,1.932,0.833333333333,22.0,1,0,0.0,0.0,0.0
2014-02-14 22:40:00,2.162,,20.0,0,0,0.0,0.0,0.0
2014-02-14 22:45:00,1.926,1.0,0.0,0,0,0.0,0.0,0.0
2014-02-14 22:50:00,1.968,0.857142857143,8.0,1,0,0.0,0.0,0.0
2014-02-14 22:55:00,1.932,0.833333333333,2.0,1,0,0.0,0.0,0.0
2014-02-14 23:00:00,2.006,0.751203552813,9.0,2,0,0.0,0.0,0.0
2014-02-14 23:05:00,1.992,0.778254530537,8.0,2,0,0.0,0.0,0.0
2014-02-14 23:10:00,2.034,0.83358378973,1.0,1,0,0.0,0.0,0.0
2014-02-14 23:15:00,1.704,1.0,1.0,0,0,0.0,0.0,0.0
2014-02-14 23:20:00,1.834,-0.75,17.0,3,0,0.0,0.0,0.0
2014-02-14 23:25:00,1.732,0.777777777778,4.0,2,0,0.0,0.0,0.0
2014-02-14 23:30:00,1.824,0.25,9.0,2,0,0.0,0.0,0.0
2014-02-14 23:35:00,1.704,0.75,4.0,2,0,0.0,0.0,0.0
2014-02-14 23:40:00,1.966,0.571428571429,9.0,2,0,0.0,0.0,0.0
2014-02-14 23:45:00,1.766,1.0,4.0,0,0,0.0,0.0,0.0
2014-02-14 23:50:00,1.8,-0.665115334214,30.0,6,0,0.0,0.0,0.0
2014-02-14 23:55:00,1.764,1.0,0.0,0,0,0.0,0.0,0.0
2014-02-15 00:00:00,1.858,1.0,17.0,0,0,0.0,0.0,0.0
2014-02-15 00:05:00,1.84,1.0,0.0,0,0,0.0,0.0,0.0
2014-02-15 00:10:00,2.0,-0.108727347314,27.0,4,0,0.0,0.0,0.0
2014-02-15 00:15:00,1.8,0.889008205068,4.0,1,0,0.0,0.0,0.0
2014-02-15 00:20:00,1.76,0.6,8.0,2,0,0.0,0.0,0.0
2014-02-15 00:25:00,1.806,0.502300615405,11.0,1,0,0.0,0.0,0.0
2014-02-15 00:30:00,1.766,1.0,0.0,0,0,0.0,0.0,0.0
2014-02-15 00:35:00,1.8,-0.219600082046,18.0,3,0,0.0,0.0,0.0
2014-02-15 00:40:00,1.966,1.0,0.0,0,0,0.0,0.0,0.0
2014-02-15 00:45:00,1.796,0.334858723993,16.0,4,0,0.0,0.0,0.0
2014-02-15 00:50:00,1.798,1.0,0.0,0,0,0.0,0.0,0.0
2014-02-15 00:55:00,1.794,0.0,25.0,5,0,0.0,0.0,0.0
2014-02-15 01:00:00,1.84,1.0,0.0,0,0,0.0,0.0,0.0
2014-02-15 01:05:00,1.766,-0.2,26.0,6,0,0.0,0.0,0.0
2014-02-15 01:10:00,1.962,-0.285714285714,13.0,4,0,0.0,0.0,0.0
2014-02-15 01:15:00,1.766,0.6,6.0,3,0,0.0,0.0,0.0
2014-02-15 01:20:00,1.756,0.445120472669,10.0,2,0,0.0,0.0,0.0
2014-02-15 01:25:00,1.738,0.667096112681,7.0,3,0,0.0,0.0,0.0
2014-02-15 01:30:00,1.728,0.778048189067,5.0,2,0,0.0,0.0,0.0
2014-02-15 01:35:00,1.832,0.5,2.0,2,0,0.0,0.0,0.0
2014-02-15 01:40:00,2.0,0.889174817859,4.0,1,0,0.0,0.0,0.0
2014-02-15 01:45:00,1.7,0.625,4.0,3,0,0.0,0.0,0.0
2014-02-15 01:50:00,1.774,0.25,11.0,4,0,0.0,0.0,0.0
2014-02-15 01:55:00,1.8,0.666666666667,5.0,2,0,0.0,0.0,0.0
2014-02-15 02:00:00,1.732,1.0,0.0,0,0,0.0,0.0,0.0
2014-02-15 02:05:00,1.8,-0.111111111111,16.0,4,0,0.0,0.0,0.0
2014-02-15 02:10:00,2.06,1.0,0.0,0,0,0.0,0.0,0.0
2014-02-15 02:15:00,1.798,0.444444444444,6.0,2,0,0.0,0.0,0.0
