timestamp,value,anomaly_score,totalBias,predictedBias,label,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2014-07-06 20:10:00,0.064534524,0.0,0.0,0,0,0.0,0.0,0.0
2014-07-06 20:15:00,0.064295318,0.0,62.0,1,0,0.0,0.0,0.0
2014-07-06 20:20:00,0.063879838,0.0,11.0,6,0,0.0,0.0,0.0
2014-07-06 20:25:00,0.065691833,0.0,5.0,3,0,0.0,0.0,0.0
2014-07-06 20:35:00,0.056301242,0.0,0.0,0,0,0.0,0.0,0.0
2014-07-06 20:40:00,0.067750636,0.0,12.0,6,0,0.0,0.0,0.0
2014-07-06 20:45:00,0.0,0.0,9.0,1,0,0.0,0.0,0.0
2014-07-06 20:55:00,0.065287908,0.0,11.0,2,0,0.0,0.0,0.0
2014-07-06 21:00:00,0.063178539,0.0,1.0,0,0,0.0,0.0,0.0
2014-07-06 21:05:00,0.0,0.0,29.0,4,0,0.0,0.0,0.0
2014-07-06 21:10:00,0.0,0.0,3.0,0,0,0.0,0.0,0.0
2014-07-06 21:15:00,0.0,0.0,15.0,2,0,0.0,0.0,0.0
2014-07-07 16:15:00,0.065932076,0.0,2.0,1,0,0.0,0.0,0.0
2014-07-07 16:20:00,0.068277308,0.0,15.0,6,0,0.0,0.0,0.0
2014-07-07 16:25:00,0.0,0.0,10.0,3,0,0.0,0.0,0.0
2014-07-07 16:35:00,0.062787234,0.0,24.0,5,0,0.0,0.0,0.0
2014-07-07 16:40:00,0.066577566,0.0,2.0,1,0,0.0,0.0,0.0
2014-07-07 16:45:00,0.077044715,0.0,16.0,5,0,0.0,0.0,0.0
2014-07-07 16:50:00,0.075116301,0.0,12.0,5,0,0.0,0.0,0.0
2014-07-07 16:55:00,0.07199654,0.0,2.0,1,0,0.0,0.0,0.0
2014-07-07 17:00:00,0.0,0.0,14.0,3,0,0.0,0.0,0.0
2014-07-07 17:05:00,0.0,0.0,7.0,1,0,0.0,0.0,0.0
2014-07-07 17:25:00,0.061142873,0.0,11.0,5,0,0.0,0.0,0.0
2014-07-07 17:30:00,0.0,0.0,11.0,4,0,0.0,0.0,0.0
2014-07-07 17:35:00,0.04943192,0.0,9.0,2,0,0.0,0.0,0.0
2014-07-07 17:45:00,0.071269501,0.0,9.0,5,0,0.0,0.0,0.0
2014-07-07 17:50:00,0.064887449,0.0,10.0,4,0,0.0,0.0,0.0
2014-07-07 17:55:00,0.079126387,0.0,13.0,4,0,0.0,0.0,0.0
2014-07-07 18:00:00,0.079692364,0.0,0.0,0,0,0.0,0.0,0.0
2014-07-07 18:05:00,0.064561804,0.0,18.0,3,0,0.0,0.0,0.0
2014-07-07 18:10:00,0.076985488,0.0,11.0,4,0,0.0,0.0,0.0
2014-07-07 18:15:00,0.071985259,0.0,4.0,3,0,0.0,0.0,0.0
2014-07-07 18:20:00,0.066090552,0.0,6.0,4,0,0.0,0.0,0.0
2014-07-07 18:25:00,0.064693249,0.0,11.0,4,0,0.0,0.0,0.0
2014-07-07 18:30:00,0.064608783,0.0,6.0,5,0,0.0,0.0,0.0
2014-07-07 18:35:00,0.067478103,0.0,11.0,5,0,0.0,0.0,0.0
2014-07-07 18:40:00,0.069862932,0.0,6.0,5,0,0.0,0.0,0.0
2014-07-07 18:45:00,0.06589513,0.0,11.0,5,0,0.0,0.0,0.0
2014-07-07 18:50:00,0.065224467,0.0,6.0,5,0,0.0,0.0,0.0
2014-07-07 18:55:00,0.058982897,0.0,10.0,5,0,0.0,0.0,0.0
2014-07-07 19:00:00,0.0,0.0,6.0,1,0,0.0,0.0,0.0
2014-07-07 19:30:00,0.0,0.0,8.0,3,0,0.0,0.0,0.0
2014-07-07 20:10:00,0.0,0.0,7.0,2,0,0.0,0.0,0.0
2014-07-07 20:15:00,0.075375982,0.0,7.0,3,0,0.0,0.0,0.0
2014-07-07 20:20:00,0.068337687,0.0,2.0,1,0,0.0,0.0,0.0
2014-07-07 20:25:00,0.077055882,0.0,24.0,7,0,0.0,0.0,0.0
2014-07-07 20:30:00,0.085102868,0.0,17.0,6,0,0.0,0.0,0.0
2014-07-07 20:35:00,0.074617078,0.0,17.0,8,0,0.0,0.0,0.0
2014-07-07 20:40:00,0.073783769,0.0,3.0,2,0,0.0,0.0,0.0
2014-07-07 20:45:00,0.067219689,0.777777777778,2.0,2,0,0.0,0.0,0.0
2014-07-07 20:50:00,0.082650582,0.7,5.0,2,0,0.0,0.0,0.0
2014-07-07 20:55:00,0.071369655,0.111111111111,11.0,6,0,0.0,0.0,0.0
2014-07-07 21:00:00,0.074396641,-0.777777777778,17.0,7,0,0.0,0.0,0.0
2014-07-07 21:05:00,0.11970953,0.857876215869,6.0,1,0,0.0,0.0,0.0
2014-07-07 21:10:00,0.067314457,0.888888888889,1.0,1,0,0.0,0.0,0.0
2014-07-07 21:15:00,0.072558182,-0.666666666667,16.0,7,0,0.0,0.0,0.0
2014-07-07 21:20:00,0.067285087,-0.888888888889,18.0,8,0,0.0,0.0,0.0
2014-07-07 21:25:00,0.070712037,0.666666666667,3.0,2,0,0.0,0.0,0.0
2014-07-07 21:30:00,0.064641756,0.714285714286,2.0,2,0,0.0,0.0,0.0
2014-07-07 21:35:00,0.073068096,0.333333333333,6.0,4,0,0.0,0.0,0.0
2014-07-07 21:40:00,0.070574748,0.777777777778,2.0,2,0,0.0,0.0,0.0
2014-07-07 21:45:00,0.066541138,0.444444444444,5.0,3,0,0.0,0.0,0.0
2014-07-07 21:50:00,0.070966409,0.777777777778,2.0,2,0,0.0,0.0,0.0
2014-07-07 21:55:00,0.072068935,0.555555555556,4.0,2,0,0.0,0.0,0.0
2014-07-07 22:00:00,0.068014095,0.777777777778,2.0,2,0,0.0,0.0,0.0
2014-07-07 22:05:00,0.069069546,0.555555555556,4.0,2,0,0.0,0.0,0.0
2014-07-07 22:10:00,0.066306158,0.777777777778,2.0,2,0,0.0,0.0,0.0
2014-07-07 22:15:00,0.071656362,0.555555555556,4.0,2,0,0.0,0.0,0.0
2014-07-07 22:20:00,0.070537682,0.777777777778,2.0,2,0,0.0,0.0,0.0
2014-07-07 22:25:00,0.069981819,0.555555555556,4.0,2,0,0.0,0.0,0.0
2014-07-07 22:30:00,0.063712692,0.714285714286,2.0,2,0,0.0,0.0,0.0
2014-07-07 22:35:00,0.075929066,0.555555555556,4.0,2,0,0.0,0.0,0.0
2014-07-07 22:40:00,0.068992963,0.777777777778,2.0,2,0,0.0,0.0,0.0
2014-07-07 22:45:00,0.073445647,0.555555555556,4.0,2,0,0.0,0.0,0.0
2014-07-07 22:50:00,0.07052242,0.777777777778,2.0,2,0,0.0,0.0,0.0
2014-07-07 22:55:00,0.226947951,1.0,4.0,0,0,0.0,0.0,0.0
2014-07-07 23:00:00,0.0770232,0.888888888889,8.0,1,0,0.0,0.0,0.0
2014-07-07 23:05:00,0.072146928,-0.555555555556,17.0,7,0,0.0,0.0,0.0
2014-07-07 23:10:00,0.070184442,-0.666666666667,17.0,7,0,0.0,0.0,0.0
2014-07-07 23:15:00,0.071785589,-0.888888888889,18.0,8,0,0.0,0.0,0.0
2014-07-07 23:20:00,0.071434908,0.555555555556,4.0,3,0,0.0,0.0,0.0
2014-07-07 23:25:00,0.065622919,0.222222222222,7.0,5,0,0.0,0.0,0.0
2014-07-07 23:30:00,0.081242128,0.600643961612,5.0,3,0,0.0,0.0,0.0
2014-07-07 23:35:00,0.093692864,0.375,9.0,4,0,0.0,0.0,0.0
2014-07-07 23:40:00,0.090847328,0.101506773141,11.0,7,0,0.0,0.0,0.0
2014-07-07 23:45:00,0.086801539,0.700482971209,4.0,3,0,0.0,0.0,0.0
2014-07-07 23:50:00,0.072789827,0.222222222222,7.0,5,0,0.0,0.0,0.0
2014-07-07 23:55:00,0.075273923,0.444444444444,5.0,4,0,0.0,0.0,0.0
2014-07-08 00:00:00,0.0,0.835281133925,9.0,1,0,0.0,0.0,0.0
2014-07-08 00:05:00,0.074694667,0.666666666667,4.0,2,0,0.0,0.0,0.0
2014-07-08 00:10:00,0.070129173,0.555555555556,4.0,3,0,0.0,0.0,0.0
2014-07-08 00:20:00,0.080410458,0.700848990565,5.0,3,0,0.0,0.0,0.0
2014-07-08 00:25:00,0.067807492,0.222222222222,7.0,5,0,0.0,0.0,0.0
2014-07-08 00:30:00,0.081913164,0.501382914487,5.0,4,0,0.0,0.0,0.0
2014-07-08 00:35:00,0.0,0.834366060943,9.0,1,0,0.0,0.0,0.0
2014-07-08 00:40:00,0.112033203,0.62563384869,4.0,2,0,0.0,0.0,0.0
2014-07-08 00:45:00,0.089263947,0.601029344292,4.0,3,0,0.0,0.0,0.0
2014-07-08 00:50:00,0.071310352,0.666666666667,4.0,3,0,0.0,0.0,0.0
2014-07-08 00:55:00,0.073491377,0.222222222222,7.0,5,0,0.0,0.0,0.0
2014-07-08 01:00:00,0.062912334,0.428571428571,5.0,3,0,0.0,0.0,0.0
2014-07-08 01:05:00,0.060903851,0.142857142857,6.0,5,0,0.0,0.0,0.0
2014-07-08 01:10:00,0.055824222,-0.428571428571,12.0,6,0,0.0,0.0,0.0
2014-07-08 01:15:00,0.062922219,-0.142857142857,9.0,5,0,0.0,0.0,0.0
2014-07-08 01:20:00,0.077225626,0.111111111111,8.0,5,0,0.0,0.0,0.0
2014-07-08 01:25:00,0.083142297,0.700791257519,4.0,3,0,0.0,0.0,0.0
2014-07-08 01:30:00,0.078444249,0.401659497384,7.0,4,0,0.0,0.0,0.0
2014-07-08 01:35:00,0.070287943,0.444444444444,5.0,4,0,0.0,0.0,0.0
2014-07-08 01:40:00,0.067850363,0.0,9.0,5,0,0.0,0.0,0.0
2014-07-08 16:20:00,0.066507083,-0.222222222222,11.0,7,0,0.0,0.0,0.0
2014-07-08 16:25:00,0.072771192,0.0,9.0,5,0,0.0,0.0,0.0
2014-07-08 16:30:00,0.058495297,-0.285714285714,11.0,6,0,0.0,0.0,0.0
2014-07-08 16:35:00,0.057057806,0.285714285714,5.0,4,0,0.0,0.0,0.0
2014-07-08 16:40:00,0.058605791,-0.142857142857,10.0,5,0,0.0,0.0,0.0
2014-07-08 16:45:00,0.058052596,0.285714285714,5.0,4,0,0.0,0.0,0.0
2014-07-08 16:50:00,0.051507674,0.429832313683,10.0,3,0,0.0,0.0,0.0
2014-07-08 17:00:00,0.0,0.338453701682,12.0,2,0,0.0,0.0,0.0
2014-07-08 17:05:00,0.0,0.332475546424,8.0,3,0,0.0,0.0,0.0
2014-07-08 17:20:00,0.069990465,0.224999308035,8.0,4,0,0.0,0.0,0.0
2014-07-08 17:25:00,0.081846427,0.602537993642,5.0,3,0,0.0,0.0,0.0
2014-07-08 17:30:00,0.068840886,0.667809402323,3.0,3,0,0.0,0.0,0.0
2014-07-08 17:35:00,0.065170985,0.22488860542,7.0,5,0,0.0,0.0,0.0
2014-07-08 17:40:00,0.0,0.666666666667,5.0,1,0,0.0,0.0,0.0
2014-07-08 17:50:00,0.074625214,0.335618804645,8.0,3,0,0.0,0.0,0.0
2014-07-08 17:55:00,0.068300284,0.557079203097,4.0,3,0,0.0,0.0,0.0
2014-07-08 18:00:00,0.065351057,0.667809402323,6.0,3,0,0.0,0.0,0.0
2014-07-08 18:05:00,0.068766445,0.224999308035,7.0,5,0,0.0,0.0,0.0
2014-07-08 18:10:00,0.065444042,0.446428077168,6.0,4,0,0.0,0.0,0.0
