timestamp,value,anomaly_score,totalBias,predictedBias,label,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2015-09-01 11:25:00,58,0.0,0.0,0,0,0.0,0.0,0.0
2015-09-01 11:30:00,63,0.0,46.0,2,0,0.0,0.0,0.0
2015-09-01 11:35:00,63,0.0,41.0,2,0,0.0,0.0,0.0
2015-09-01 11:40:00,64,0.0,1.0,1,0,0.0,0.0,0.0
2015-09-01 11:55:00,58,0.0,3.0,0,0,0.0,0.0,0.0
2015-09-01 12:00:00,63,0.0,6.0,4,0,0.0,0.0,0.0
2015-09-01 12:05:00,60,0.0,7.0,2,0,0.0,0.0,0.0
2015-09-01 12:10:00,60,0.0,0.0,0,0,0.0,0.0,0.0
2015-09-01 12:15:00,62,0.0,39.0,4,0,0.0,0.0,0.0
2015-09-01 12:20:00,62,0.0,9.0,2,0,0.0,0.0,0.0
2015-09-01 12:25:00,59,0.0,5.0,2,0,0.0,0.0,0.0
2015-09-01 12:30:00,65,0.0,8.0,1,0,0.0,0.0,0.0
2015-09-01 12:35:00,60,0.0,18.0,7,0,0.0,0.0,0.0
2015-09-01 12:45:00,63,0.0,0.0,0,0,0.0,0.0,0.0
2015-09-01 12:50:00,53,0.0,25.0,1,0,0.0,0.0,0.0
2015-09-01 12:55:00,62,0.0,0.0,0,0,0.0,0.0,0.0
2015-09-01 13:05:00,60,0.0,17.0,5,0,0.0,0.0,0.0
2015-09-01 13:10:00,60,0.0,1.0,1,0,0.0,0.0,0.0
2015-09-01 13:15:00,61,0.0,3.0,2,0,0.0,0.0,0.0
2015-09-01 13:20:00,61,0.0,5.0,1,0,0.0,0.0,0.0
2015-09-01 13:25:00,59,0.0,11.0,3,0,0.0,0.0,0.0
2015-09-01 13:35:00,63,0.0,5.0,1,0,0.0,0.0,0.0
2015-09-01 13:45:00,65,0.0,16.0,1,0,0.0,0.0,0.0
2015-09-01 13:50:00,59,0.0,5.0,3,0,0.0,0.0,0.0
2015-09-01 14:00:00,62,0.0,4.0,2,0,0.0,0.0,0.0
2015-09-01 14:05:00,58,0.0,16.0,3,0,0.0,0.0,0.0
2015-09-01 14:10:00,57,0.0,1.0,0,0,0.0,0.0,0.0
2015-09-01 14:15:00,64,0.0,13.0,3,0,0.0,0.0,0.0
2015-09-01 14:30:00,58,0.0,12.0,3,0,0.0,0.0,0.0
2015-09-01 14:35:00,62,0.0,2.0,1,0,0.0,0.0,0.0
2015-09-01 14:40:00,63,0.0,22.0,8,0,0.0,0.0,0.0
2015-09-01 14:50:00,62,0.0,5.0,2,0,0.0,0.0,0.0
2015-09-01 14:55:00,63,0.0,13.0,6,0,0.0,0.0,0.0
2015-09-01 15:00:00,66,0.0,7.0,0,0,0.0,0.0,0.0
2015-09-01 15:05:00,55,0.0,0.0,0,0,0.0,0.0,0.0
2015-09-01 15:10:00,59,0.0,15.0,3,0,0.0,0.0,0.0
2015-09-01 15:25:00,59,0.0,10.0,3,0,0.0,0.0,0.0
2015-09-01 15:30:00,59,0.0,18.0,6,0,0.0,0.0,0.0
2015-09-01 15:35:00,63,0.0,6.0,3,0,0.0,0.0,0.0
2015-09-01 15:40:00,60,0.0,7.0,5,0,0.0,0.0,0.0
2015-09-01 15:45:00,63,0.0,4.0,3,0,0.0,0.0,0.0
2015-09-01 15:55:00,58,0.0,6.0,4,0,0.0,0.0,0.0
2015-09-01 16:00:00,68,0.0,4.0,0,0,0.0,0.0,0.0
2015-09-01 16:05:00,63,0.0,7.0,1,0,0.0,0.0,0.0
2015-09-01 16:10:00,60,0.0,21.0,7,0,0.0,0.0,0.0
2015-09-01 16:15:00,62,0.0,7.0,4,0,0.0,0.0,0.0
2015-09-01 16:20:00,59,0.0,10.0,5,0,0.0,0.0,0.0
2015-09-01 16:25:00,65,0.0,5.0,0,0,0.0,0.0,0.0
2015-09-01 16:30:00,63,0.0,9.0,4,0,0.0,0.0,0.0
2015-09-01 16:40:00,65,1.0,4.0,0,0,0.0,0.0,0.0
2015-09-01 16:45:00,60,0.539010470609,5.0,5,0,0.0,0.0,0.0
2015-09-01 16:55:00,63,0.666666666667,8.0,3,0,0.0,0.0,0.0
2015-09-01 17:05:00,62,0.428571428571,5.0,2,0,0.0,0.0,0.0
2015-09-01 17:10:00,63,0.333333333333,9.0,4,0,0.0,0.0,0.0
2015-09-01 17:15:00,38,1.0,3.0,0,0,0.0,0.0,0.0
2015-09-01 17:20:00,38,1.0,10.0,0,0,0.0,0.0,0.0
2015-09-01 17:25:00,33,1.0,0.0,0,0,0.0,0.0,0.0
2015-09-01 17:35:00,59,0.846153846154,9.0,1,0,0.0,0.0,0.0
2015-09-01 17:40:00,63,0.555555555556,16.0,4,0,0.0,0.0,0.0
2015-09-01 17:45:00,68,0.833708735862,5.0,1,0,0.0,0.0,0.0
2015-09-01 17:50:00,64,1.0,0.0,0,0,0.0,0.0,0.0
2015-09-01 17:55:00,65,0.666666666667,10.0,2,0,0.0,0.0,0.0
2015-09-01 17:59:00,65,1.0,1.0,0,0,0.0,0.0,0.0
2015-09-01 18:10:00,61,0.0998647332189,27.0,7,0,0.0,0.0,0.0
2015-09-01 18:15:00,63,0.555555555556,7.0,4,0,0.0,0.0,0.0
2015-09-01 18:20:00,66,1.0,5.0,0,0,0.0,0.0,0.0
2015-09-01 18:25:00,66,0.666666666667,12.0,2,0,0.0,0.0,0.0
2015-09-01 18:30:00,60,0.692977945071,4.0,3,0,0.0,0.0,0.0
2015-09-01 18:35:00,68,0.666666666667,9.0,2,0,0.0,0.0,0.0
2015-09-01 18:45:00,63,1.0,0.0,0,0,0.0,0.0,0.0
2015-09-01 18:50:00,63,-0.444444444444,21.0,8,0,0.0,0.0,0.0
2015-09-01 19:20:00,66,0.666666666667,6.0,2,0,0.0,0.0,0.0
2015-09-01 19:25:00,63,1.0,0.0,0,0,0.0,0.0,0.0
2015-09-01 19:35:00,59,0.0769230769231,16.0,6,0,0.0,0.0,0.0
2015-09-01 19:50:00,61,0.600515335218,10.0,4,0,0.0,0.0,0.0
2015-09-01 20:00:00,67,0.857431863123,9.0,1,0,0.0,0.0,0.0
2015-09-01 20:15:00,59,0.769470962755,14.0,2,0,0.0,0.0,0.0
2015-09-01 20:35:00,62,0.857142857143,1.0,1,0,0.0,0.0,0.0
2015-09-01 20:40:00,59,-0.229488198642,21.0,7,0,0.0,0.0,0.0
2015-09-01 20:50:00,60,0.616203430604,9.0,5,0,0.0,0.0,0.0
2015-09-01 20:55:00,65,0.666666666667,10.0,2,0,0.0,0.0,0.0
2015-09-01 21:00:00,60,0.923240686121,1.0,1,0,0.0,0.0,0.0
2015-09-01 21:05:00,62,0.714285714286,4.0,2,0,0.0,0.0,0.0
2015-09-01 21:10:00,65,0.333333333333,8.0,2,0,0.0,0.0,0.0
2015-09-01 21:15:00,56,1.0,2.0,0,0,0.0,0.0,0.0
2015-09-01 21:20:00,66,1.0,1.0,0,0,0.0,0.0,0.0
2015-09-01 21:25:00,66,0.666666666667,8.0,2,0,0.0,0.0,0.0
2015-09-01 21:30:00,60,0.692612715075,4.0,3,0,0.0,0.0,0.0
2015-09-01 21:35:00,70,1.0,5.0,0,0,0.0,0.0,0.0
2015-09-01 21:59:00,63,0.111111111111,14.0,4,0,0.0,0.0,0.0
2015-09-01 22:10:00,64,0.857142857143,1.0,1,0,0.0,0.0,0.0
2015-09-01 22:20:00,58,0.333333333333,12.0,6,0,0.0,0.0,0.0
2015-09-01 22:25:00,60,0.154559250601,23.0,7,0,0.0,0.0,0.0
2015-09-01 22:40:00,60,0.231455600037,13.0,6,0,0.0,0.0,0.0
2015-09-01 22:45:00,59,1.0,0.0,0,0,0.0,0.0,0.0
2015-09-01 22:50:00,60,-0.998116391048,51.0,10,0,0.0,0.0,0.0
2015-09-01 23:01:00,56,0.714285714286,8.0,2,0,0.0,0.0,0.0
2015-09-01 23:05:00,58,1.0,1.0,0,0,0.0,0.0,0.0
2015-09-01 23:10:00,62,-0.857142857143,29.0,7,0,0.0,0.0,0.0
2015-09-01 23:15:00,56,0.0,15.0,5,0,0.0,0.0,0.0
2015-09-02 00:05:00,75,1.0,4.0,0,0,0.0,0.0,0.0
2015-09-02 00:10:00,57,0.833333333333,4.0,1,0,0.0,0.0,0.0
2015-09-02 00:30:00,59,0.0,12.0,7,0,0.0,0.0,0.0
2015-09-02 01:25:00,62,0.428571428571,6.0,3,0,0.0,0.0,0.0
2015-09-02 01:35:00,66,0.833333333333,11.0,1,0,0.0,0.0,0.0
2015-09-02 02:30:00,59,0.692307692308,6.0,3,0,0.0,0.0,0.0
2015-09-02 02:40:00,58,0.0,16.0,5,0,0.0,0.0,0.0
2015-09-02 02:50:00,61,0.600643961612,5.0,3,0,0.0,0.0,0.0
2015-09-02 03:05:00,53,1.0,9.0,0,0,0.0,0.0,0.0
2015-09-02 03:10:00,53,1.0,5.0,0,0,0.0,0.0,0.0
2015-09-02 03:40:00,56,1.0,4.0,0,0,0.0,0.0,0.0
2015-09-02 03:50:00,57,0.333333333333,14.0,2,0,0.0,0.0,0.0
2015-09-02 03:55:00,56,0.714285714286,5.0,1,0,0.0,0.0,0.0
2015-09-02 04:05:00,56,0.142857142857,12.0,4,0,0.0,0.0,0.0
2015-09-02 04:20:00,64,1.0,0.0,0,0,0.0,0.0,0.0
2015-09-02 04:25:00,55,0.6,13.0,2,0,0.0,0.0,0.0
2015-09-02 04:40:00,67,1.0,7.0,0,0,0.0,0.0,0.0
2015-09-02 04:45:00,65,0.501340148351,15.0,2,0,0.0,0.0,0.0
2015-09-02 04:50:00,68,1.0,7.0,0,0,0.0,0.0,0.0
2015-09-02 04:55:00,61,-0.29815791392,28.0,9,0,0.0,0.0,0.0
2015-09-02 05:00:00,63,-0.329237067769,18.0,5,0,0.0,0.0,0.0
2015-09-02 05:10:00,66,0.857142857143,8.0,1,0,0.0,0.0,0.0
2015-09-02 05:15:00,60,0.385286368187,12.0,6,0,0.0,0.0,0.0
2015-09-02 05:20:00,62,0.285714285714,8.0,3,0,0.0,0.0,0.0
2015-09-02 05:30:00,69,0.40169798113,15.0,2,0,0.0,0.0,0.0
2015-09-02 05:35:00,64,0.714285714286,5.0,1,0,0.0,0.0,0.0
2015-09-02 05:45:00,62,0.0,16.0,6,0,0.0,0.0,0.0
